id,ch_prob,churn_probability
77523,8.25668045808902e-58,0
77524,0.0,0
77525,0.0,0
77526,0.0,0
77527,0.0,0
77528,1.0,1
77529,0.0,0
77530,0.0,0
77531,0.0,0
77532,0.0,0
77533,0.0,0
77534,1.190825451240257e-282,0
77535,0.0,0
77536,3.8807918138731495e-216,0
77537,0.0,0
77538,0.0,0
77539,0.0,0
77540,1.0,1
77541,6.368935575265344e-201,0
77542,1.0,1
77543,0.0,0
77544,0.0,0
77545,0.0,0
77546,0.0,0
77547,0.0,0
77548,0.0,0
77549,0.0,0
77550,0.0,0
77551,0.0,0
77552,0.0,0
77553,0.0,0
77554,9.795743735279259e-295,0
77555,0.0,0
77556,0.0,0
77557,0.0,0
77558,0.0,0
77559,0.0,0
77560,0.0,0
77561,0.0,0
77562,1.0,1
77563,0.0,0
77564,0.0,0
77565,0.0,0
77566,0.0,0
77567,0.0,0
77568,0.0,0
77569,0.0,0
77570,0.0,0
77571,8.769742429980134e-142,0
77572,6.130303798424146e-300,0
77573,0.0,0
77574,1.639249190832684e-253,0
77575,0.0,0
77576,0.0,0
77577,0.0,0
77578,0.0,0
77579,0.0,0
77580,0.0,0
77581,0.0,0
77582,0.0,0
77583,1.0,1
77584,1.0,1
77585,0.0,0
77586,0.0,0
77587,0.0,0
77588,2.34811159905724e-168,0
77589,0.0,0
77590,0.0,0
77591,0.0,0
77592,3.0049821697465145e-184,0
77593,0.0,0
77594,0.0,0
77595,0.0,0
77596,1.0,1
77597,2.1848847565893817e-135,0
77598,0.0,0
77599,0.0,0
77600,0.0,0
77601,0.0,0
77602,0.0,0
77603,0.0,0
77604,0.0,0
77605,0.0,0
77606,0.0,0
77607,0.0,0
77608,0.0,0
77609,0.0,0
77610,0.0,0
77611,0.0,0
77612,0.0,0
77613,0.0,0
77614,1.0,1
77615,0.0,0
77616,1.0,1
77617,0.0,0
77618,3.5774080207304926e-273,0
77619,0.0,0
77620,0.0,0
77621,3.5099447847138125e-59,0
77622,5.710361313131315e-281,0
77623,0.0,0
77624,0.0,0
77625,0.0,0
77626,1.78848698449717e-105,0
77627,0.0,0
77628,0.0,0
77629,0.0,0
77630,0.0,0
77631,0.0,0
77632,0.0,0
77633,9.971343255446225e-142,0
77634,0.0,0
77635,1.0,1
77636,0.0,0
77637,0.0,0
77638,0.0,0
77639,0.0,0
77640,1.0,1
77641,0.0,0
77642,8.788756790301856e-116,0
77643,0.0,0
77644,0.0,0
77645,1.4559749730808586e-147,0
77646,0.0,0
77647,2.247433787883218e-223,0
77648,7.717939538428799e-149,0
77649,0.0,0
77650,1.0,1
77651,0.0,0
77652,0.0,0
77653,1.0,1
77654,0.0,0
77655,0.0,0
77656,0.0,0
77657,0.0,0
77658,5.735582050620274e-163,0
77659,0.0,0
77660,0.0,0
77661,0.0,0
77662,0.0,0
77663,0.0,0
77664,1.0,1
77665,3.7684517554950208e-53,0
77666,0.999999999915457,1
77667,1.1926595024044588e-18,0
77668,0.0,0
77669,1.0,1
77670,2.2862867724618583e-207,0
77671,0.0,0
77672,0.0,0
77673,0.0,0
77674,0.0,0
77675,0.0,0
77676,0.0,0
77677,4.936517059908179e-220,0
77678,0.0,0
77679,0.0,0
77680,2.1169580481382455e-194,0
77681,0.0,0
77682,0.0,0
77683,0.0,0
77684,0.0,0
77685,5.780474225827902e-81,0
77686,0.0,0
77687,1.5720002173670288e-41,0
77688,1.3469662089684704e-291,0
77689,1.1196278722791161e-200,0
77690,0.0,0
77691,0.0,0
77692,9.093534992595037e-288,0
77693,0.0,0
77694,0.0,0
77695,1.0,1
77696,0.0,0
77697,0.0,0
77698,0.0,0
77699,0.0,0
77700,0.0,0
77701,3.2078669809073916e-156,0
77702,0.0,0
77703,0.0,0
77704,0.0,0
77705,0.0,0
77706,3.840059231105351e-82,0
77707,0.0,0
77708,0.0,0
77709,2.046011986062741e-277,0
77710,0.0,0
77711,9.645019036190639e-275,0
77712,0.0,0
77713,0.0,0
77714,1.0,1
77715,1.0,1
77716,0.0,0
77717,0.0,0
77718,0.0,0
77719,0.0,0
77720,0.0,0
77721,0.0,0
77722,1.4029966971531517e-48,0
77723,0.0,0
77724,4.083050730581863e-307,0
77725,0.0,0
77726,0.0,0
77727,0.0,0
77728,1.3490120272997672e-225,0
77729,7.426762874323929e-123,0
77730,0.0,0
77731,6.364404037222559e-165,0
77732,0.0,0
77733,0.0,0
77734,0.0,0
77735,0.0,0
77736,0.0,0
77737,0.0,0
77738,0.0,0
77739,1.586948274451662e-151,0
77740,0.0,0
77741,0.0,0
77742,1.0,1
77743,0.0,0
77744,0.0,0
77745,1.675292681954088e-205,0
77746,0.0,0
77747,0.0,0
77748,0.0,0
77749,0.0,0
77750,0.0,0
77751,0.0,0
77752,0.0,0
77753,0.0,0
77754,0.0,0
77755,0.0,0
77756,0.0,0
77757,0.0,0
77758,0.0,0
77759,3.07105620560262e-296,0
77760,0.0,0
77761,1.0,1
77762,0.0,0
77763,0.0,0
77764,4.090515890686454e-51,0
77765,2.567888428416741e-226,0
77766,0.0,0
77767,0.0,0
77768,0.0,0
77769,0.0,0
77770,0.0,0
77771,0.0,0
77772,0.0,0
77773,0.0,0
77774,0.0,0
77775,0.0,0
77776,0.018935053594174828,0
77777,0.0,0
77778,0.0,0
77779,1.0,1
77780,0.0,0
77781,3.0847198961522334e-132,0
77782,0.0,0
77783,1.0,1
77784,0.0,0
77785,0.0,0
77786,0.0,0
77787,0.0,0
77788,0.0,0
77789,0.0,0
77790,0.0,0
77791,1.4733955111177446e-91,0
77792,1.0,1
77793,7.616430008998827e-182,0
77794,0.0,0
77795,8.476971074154744e-225,0
77796,0.0,0
77797,1.0804638937378037e-49,0
77798,0.0,0
77799,0.0,0
77800,1.2774813972530769e-242,0
77801,0.0,0
77802,0.0,0
77803,0.0,0
77804,0.0,0
77805,4.136546253401609e-125,0
77806,0.0,0
77807,0.0,0
77808,4.7844360888049526e-149,0
77809,0.0,0
77810,0.0,0
77811,0.0,0
77812,0.0,0
77813,0.0,0
77814,5.790377000886759e-45,0
77815,0.0,0
77816,0.0,0
77817,0.0,0
77818,0.0,0
77819,2.6847460940758738e-185,0
77820,0.0,0
77821,0.0,0
77822,0.0,0
77823,0.0,0
77824,2.7600124304768455e-241,0
77825,0.0,0
77826,0.0,0
77827,0.0,0
77828,0.0,0
77829,0.0,0
77830,7.335207980003167e-263,0
77831,3.681825495746279e-260,0
77832,0.0,0
77833,0.0,0
77834,0.0,0
77835,1.66286939687668e-169,0
77836,0.0,0
77837,0.0,0
77838,0.0,0
77839,0.0,0
77840,1.3160403428275382e-185,0
77841,0.0,0
77842,0.0,0
77843,4.6651046027682864e-262,0
77844,1.0,1
77845,0.0,0
77846,3.718048710562587e-122,0
77847,0.0,0
77848,0.0,0
77849,0.0,0
77850,0.0,0
77851,1.770731872596261e-83,0
77852,0.0,0
77853,0.0,0
77854,0.0,0
77855,0.0,0
77856,0.0,0
77857,6.915691086582254e-173,0
77858,0.0,0
77859,0.0,0
77860,0.0,0
77861,0.0,0
77862,0.0,0
77863,0.0,0
77864,3.29295079727138e-234,0
77865,0.0,0
77866,0.0,0
77867,0.0,0
77868,0.0,0
77869,0.0,0
77870,2.37192253258549e-140,0
77871,0.0,0
77872,0.0,0
77873,1.4380467386595637e-301,0
77874,4.003243071388896e-203,0
77875,0.0,0
77876,2.7429901381273436e-166,0
77877,0.0,0
77878,0.0,0
77879,0.0,0
77880,0.0,0
77881,9.138335740169842e-226,0
77882,1.0,1
77883,0.0,0
77884,0.0,0
77885,0.0,0
77886,0.0,0
77887,0.0,0
77888,0.0,0
77889,0.0,0
77890,0.0,0
77891,0.0,0
77892,0.0,0
77893,0.0,0
77894,5.909877983720988e-282,0
77895,0.0,0
77896,0.0,0
77897,0.0,0
77898,0.0,0
77899,0.0,0
77900,0.0,0
77901,0.0,0
77902,0.0,0
77903,0.0,0
77904,0.0,0
77905,0.0,0
77906,0.0,0
77907,1.0,1
77908,0.0,0
77909,7.520300435387504e-309,0
77910,0.0,0
77911,0.0,0
77912,1.62349383448721e-29,0
77913,0.0,0
77914,0.0,0
77915,0.0,0
77916,0.0,0
77917,0.0,0
77918,0.0,0
77919,0.0,0
77920,0.0,0
77921,0.0,0
77922,0.0,0
77923,0.0,0
77924,1.0,1
77925,0.0,0
77926,0.0,0
77927,1.0,1
77928,0.0,0
77929,0.0,0
77930,0.0,0
77931,1.0,1
77932,0.0,0
77933,3.506134785863249e-274,0
77934,0.0,0
77935,3.0111739661821026e-305,0
77936,0.0,0
77937,1.0,1
77938,0.0,0
77939,0.0,0
77940,0.0,0
77941,1.0,1
77942,0.0,0
77943,0.0,0
77944,0.0,0
77945,0.0,0
77946,1.0,1
77947,0.0,0
77948,0.0,0
77949,1.0,1
77950,0.0,0
77951,0.0,0
77952,3.26475660913826e-190,0
77953,1.0,1
77954,0.0,0
77955,0.0,0
77956,1.2995767135724282e-124,0
77957,0.0,0
77958,1.0,1
77959,3.5517522383249125e-268,0
77960,0.0,0
77961,0.0,0
77962,0.0,0
77963,0.0,0
77964,0.0,0
77965,0.0,0
77966,0.0,0
77967,0.0,0
77968,0.0,0
77969,7.509365734240254e-58,0
77970,0.0,0
77971,0.0,0
77972,0.0,0
77973,1.0,1
77974,0.0,0
77975,0.0,0
77976,0.0,0
77977,0.0,0
77978,3.6097057441632167e-187,0
77979,0.0,0
77980,3.6199794105761917e-69,0
77981,0.0,0
77982,7.568355823583265e-225,0
77983,1.5336698862365227e-74,0
77984,4.5418751996322464e-107,0
77985,1.982559367257915e-120,0
77986,0.0,0
77987,0.0,0
77988,0.0,0
77989,0.0,0
77990,0.0,0
77991,0.0,0
77992,0.0,0
77993,0.0,0
77994,0.0,0
77995,0.0,0
77996,0.0,0
77997,0.0,0
77998,3.8011081162138475e-216,0
77999,5.760924753293582e-270,0
78000,0.0,0
78001,0.0,0
78002,0.0,0
78003,0.0,0
78004,0.0,0
78005,0.0,0
78006,0.0,0
78007,0.0,0
78008,0.0,0
78009,3.1350877176907453e-117,0
78010,0.0,0
78011,0.0,0
78012,0.0,0
78013,3.985059805715335e-177,0
78014,0.0,0
78015,0.0,0
78016,0.0,0
78017,0.0,0
78018,9.545709514959765e-220,0
78019,0.0,0
78020,0.0,0
78021,0.0,0
78022,0.0,0
78023,0.0,0
78024,4.3224064581514824e-175,0
78025,0.0,0
78026,0.0,0
78027,0.0,0
78028,0.0,0
78029,0.0,0
78030,1.2221242396657826e-258,0
78031,1.0,1
78032,0.0,0
78033,0.0,0
78034,1.0,1
78035,1.7028136548028103e-148,0
78036,0.0,0
78037,1.0,1
78038,0.0,0
78039,0.0,0
78040,0.0,0
78041,8.898150712092309e-35,0
78042,0.0,0
78043,6.926732696522183e-33,0
78044,0.0,0
78045,1.230163417253902e-230,0
78046,0.0,0
78047,0.0,0
78048,0.0,0
78049,0.0,0
78050,2.805370457358644e-280,0
78051,1.0,1
78052,1.0,1
78053,0.0,0
78054,0.0,0
78055,0.0,0
78056,1.0,1
78057,0.0,0
78058,2.2265945587067866e-101,0
78059,0.0,0
78060,0.0,0
78061,0.0,0
78062,0.0,0
78063,0.0,0
78064,0.0,0
78065,0.0,0
78066,0.0,0
78067,0.0,0
78068,0.0,0
78069,0.0,0
78070,0.0,0
78071,0.0,0
78072,1.0,1
78073,0.0,0
78074,0.0,0
78075,0.0,0
78076,0.0,0
78077,0.0,0
78078,0.0,0
78079,0.0,0
78080,0.0,0
78081,0.0,0
78082,4.079698358593139e-203,0
78083,0.0,0
78084,0.0,0
78085,0.0,0
78086,0.0,0
78087,3.1071889745730434e-94,0
78088,0.0,0
78089,0.0,0
78090,0.0,0
78091,0.0,0
78092,0.0,0
78093,0.0,0
78094,0.0,0
78095,3.375818330379992e-278,0
78096,0.0,0
78097,0.0,0
78098,0.0,0
78099,0.0,0
78100,0.0,0
78101,0.0,0
78102,0.0,0
78103,0.0,0
78104,0.0,0
78105,1.0,1
78106,0.0,0
78107,1.0,1
78108,0.0,0
78109,1.0,1
78110,0.0,0
78111,0.0,0
78112,1.0,1
78113,0.0,0
78114,0.0,0
78115,0.0,0
78116,1.0,1
78117,0.0,0
78118,0.0,0
78119,0.0,0
78120,0.0,0
78121,0.0,0
78122,0.0,0
78123,1.4176017739673093e-251,0
78124,0.0,0
78125,0.0,0
78126,0.0,0
78127,0.0,0
78128,0.0,0
78129,0.0,0
78130,0.0,0
78131,0.0,0
78132,0.0,0
78133,0.0,0
78134,0.0,0
78135,0.0,0
78136,0.0,0
78137,1.0,1
78138,0.0,0
78139,0.0,0
78140,0.0,0
78141,0.0,0
78142,0.0,0
78143,0.0,0
78144,9.40803405138546e-246,0
78145,0.0,0
78146,0.0,0
78147,2.5292084803178723e-16,0
78148,1.0174849403464189e-210,0
78149,0.0,0
78150,1.7540150073864332e-255,0
78151,0.0,0
78152,0.0,0
78153,0.0,0
78154,0.0,0
78155,0.0,0
78156,1.0,1
78157,0.0,0
78158,0.0,0
78159,0.0,0
78160,0.0,0
78161,0.0,0
78162,0.0,0
78163,0.0,0
78164,0.0,0
78165,1.0,1
78166,0.0,0
78167,5.295818059400161e-188,0
78168,0.0,0
78169,0.0,0
78170,0.0,0
78171,1.0,1
78172,0.0,0
78173,0.0,0
78174,0.0,0
78175,0.0,0
78176,0.0,0
78177,0.0,0
78178,0.0,0
78179,0.0,0
78180,0.0,0
78181,1.0,1
78182,2.1449512890350846e-39,0
78183,0.0,0
78184,0.0,0
78185,0.0,0
78186,0.0,0
78187,0.0,0
78188,0.0,0
78189,1.0199211832763646e-137,0
78190,0.0,0
78191,1.0,1
78192,0.0,0
78193,0.0,0
78194,0.0,0
78195,0.0,0
78196,0.0,0
78197,0.0,0
78198,0.0,0
78199,0.0,0
78200,0.0,0
78201,0.0,0
78202,0.0,0
78203,0.0,0
78204,4.704542255151363e-215,0
78205,0.0,0
78206,0.0,0
78207,2.9011169995021624e-190,0
78208,0.0,0
78209,0.0,0
78210,1.0,1
78211,0.0,0
78212,1.9842733417323358e-218,0
78213,0.0,0
78214,0.0,0
78215,0.0,0
78216,2.12495500353567e-276,0
78217,8.594799932328262e-159,0
78218,0.0,0
78219,0.0,0
78220,0.0,0
78221,0.0,0
78222,0.0,0
78223,0.0,0
78224,6.863823337055679e-94,0
78225,0.0,0
78226,0.0,0
78227,0.0,0
78228,0.0,0
78229,5.643598893703477e-197,0
78230,0.0,0
78231,0.0,0
78232,0.0,0
78233,0.0,0
78234,1.7264617481529085e-63,0
78235,0.0,0
78236,0.0,0
78237,0.0,0
78238,0.0,0
78239,1.8114258635436587e-274,0
78240,0.0,0
78241,5.481987742889049e-159,0
78242,0.0,0
78243,0.0,0
78244,9.48829567252767e-72,0
78245,0.0,0
78246,0.0,0
78247,0.0,0
78248,0.0,0
78249,0.0,0
78250,1.0,1
78251,1.0121698546152881e-266,0
78252,0.0,0
78253,0.0,0
78254,0.0,0
78255,0.0,0
78256,1.0,1
78257,3.611886064672062e-126,0
78258,0.0,0
78259,4.078274234916374e-42,0
78260,0.0,0
78261,0.0,0
78262,0.0,0
78263,0.0,0
78264,1.3103865896989353e-20,0
78265,0.0,0
78266,0.0,0
78267,0.0,0
78268,0.0,0
78269,1.0,1
78270,0.0,0
78271,0.0,0
78272,0.0,0
78273,0.0,0
78274,1.0762765562983898e-234,0
78275,2.1759671711466257e-298,0
78276,0.0,0
78277,0.0,0
78278,0.0,0
78279,0.0,0
78280,0.0,0
78281,0.0,0
78282,1.0271142224024965e-184,0
78283,0.0,0
78284,0.0,0
78285,0.0,0
78286,0.0,0
78287,0.0,0
78288,2.9327392666025738e-196,0
78289,1.0,1
78290,0.0,0
78291,0.0,0
78292,0.0,0
78293,0.0,0
78294,0.0,0
78295,9.558548857161094e-299,0
78296,0.0,0
78297,0.0,0
78298,0.0,0
78299,0.0,0
78300,0.0,0
78301,0.0,0
78302,0.0,0
78303,0.0,0
78304,0.0,0
78305,0.0,0
78306,1.0,1
78307,0.0,0
78308,0.0,0
78309,0.0,0
78310,7.550469219610091e-205,0
78311,1.247639595994091e-242,0
78312,0.0,0
78313,1.6731535309928388e-18,0
78314,0.0,0
78315,0.0,0
78316,0.0,0
78317,0.0,0
78318,0.0,0
78319,0.0,0
78320,0.0,0
78321,4.494780518710554e-13,0
78322,0.0,0
78323,0.0,0
78324,1.0,1
78325,0.0,0
78326,3.848349537862967e-264,0
78327,1.1245065250945777e-129,0
78328,0.0,0
78329,0.0,0
78330,0.0,0
78331,0.0,0
78332,0.0,0
78333,0.0,0
78334,0.0,0
78335,0.0,0
78336,0.0,0
78337,1.948604861869998e-256,0
78338,0.0,0
78339,1.0,1
78340,9.234690436601938e-44,0
78341,1.0,1
78342,0.0,0
78343,4.023986751652336e-45,0
78344,0.0,0
78345,0.0,0
78346,0.0,0
78347,0.0,0
78348,0.0,0
78349,0.0,0
78350,0.0,0
78351,0.0,0
78352,2.014704178987342e-147,0
78353,0.0,0
78354,1.0,1
78355,0.0,0
78356,2.4317368597057773e-73,0
78357,1.2363279539457858e-10,0
78358,0.0,0
78359,0.0,0
78360,1.0985544089209883e-49,0
78361,0.0,0
78362,0.0,0
78363,1.0,1
78364,0.0,0
78365,0.0,0
78366,0.0,0
78367,0.0,0
78368,0.0,0
78369,0.0,0
78370,0.0,0
78371,9.062146751702687e-229,0
78372,0.0,0
78373,1.0,1
78374,0.0,0
78375,0.0,0
78376,0.0,0
78377,0.0,0
78378,0.0,0
78379,1.0914443267728556e-240,0
78380,0.0,0
78381,6.986114693275498e-253,0
78382,0.0,0
78383,0.0,0
78384,0.0,0
78385,1.6176108670356116e-201,0
78386,0.0,0
78387,0.0,0
78388,0.0,0
78389,0.0,0
78390,0.0,0
78391,0.0,0
78392,0.0,0
78393,0.0,0
78394,0.0,0
78395,6.49812620396556e-280,0
78396,0.0,0
78397,0.0,0
78398,2.013581372670661e-212,0
78399,1.9548759535057475e-265,0
78400,0.0,0
78401,0.0,0
78402,5.977432974297459e-136,0
78403,0.0,0
78404,0.0,0
78405,0.0,0
78406,0.0,0
78407,0.0,0
78408,0.0,0
78409,0.0,0
78410,7.767547823118825e-115,0
78411,0.0,0
78412,0.0,0
78413,0.0,0
78414,0.0,0
78415,2.7234664905594628e-98,0
78416,0.0,0
78417,7.745388362020064e-38,0
78418,0.0,0
78419,0.0,0
78420,1.7892668445322155e-19,0
78421,0.0,0
78422,0.0,0
78423,0.0,0
78424,0.0,0
78425,0.0,0
78426,0.0,0
78427,0.0,0
78428,0.0,0
78429,1.6639056808669024e-111,0
78430,0.0,0
78431,0.0,0
78432,0.0,0
78433,8.170554491522065e-301,0
78434,0.0,0
78435,0.0,0
78436,1.0,1
78437,1.0,1
78438,1.1720439344694657e-156,0
78439,0.0,0
78440,0.0,0
78441,0.0,0
78442,4.32920966378213e-208,0
78443,0.0,0
78444,3.1057365333927947e-297,0
78445,0.0,0
78446,0.0,0
78447,1.0,1
78448,0.0,0
78449,1.6452315532929645e-242,0
78450,3.649161540572462e-136,0
78451,0.9999999999831859,1
78452,0.0,0
78453,0.0,0
78454,0.0,0
78455,0.0,0
78456,7.254429460155804e-174,0
78457,0.0,0
78458,5.19291046507317e-148,0
78459,0.0,0
78460,2.7444087759387e-20,0
78461,0.0,0
78462,0.0,0
78463,0.0,0
78464,6.223439653803539e-259,0
78465,0.0,0
78466,0.0,0
78467,0.0,0
78468,0.0,0
78469,0.0,0
78470,0.0,0
78471,0.0,0
78472,0.0,0
78473,3.0875717329292663e-251,0
78474,0.0,0
78475,2.0659752616928508e-246,0
78476,0.0,0
78477,0.0,0
78478,0.0,0
78479,4.676461689851349e-221,0
78480,0.0,0
78481,0.0,0
78482,0.0,0
78483,0.0,0
78484,0.0,0
78485,6.09862895984273e-293,0
78486,8.14053908334309e-246,0
78487,0.0,0
78488,9.588566692606622e-119,0
78489,0.0,0
78490,1.0,1
78491,0.0,0
78492,0.0,0
78493,2.1633621898799865e-176,0
78494,0.0,0
78495,0.0,0
78496,0.0,0
78497,0.0,0
78498,0.0,0
78499,1.0,1
78500,0.0,0
78501,0.0,0
78502,1.591504113649159e-163,0
78503,0.0,0
78504,0.0,0
78505,0.0,0
78506,0.0,0
78507,0.0,0
78508,0.0,0
78509,3.578358104744824e-139,0
78510,0.0,0
78511,0.0,0
78512,0.0,0
78513,0.0,0
78514,0.0,0
78515,0.0,0
78516,0.0,0
78517,0.0,0
78518,0.0,0
78519,0.0,0
78520,0.0,0
78521,0.0,0
78522,0.0,0
78523,0.0,0
78524,0.0,0
78525,0.0,0
78526,0.0,0
78527,0.0,0
78528,0.0,0
78529,0.0,0
78530,1.726060840413749e-141,0
78531,1.0,1
78532,4.9333718391848954e-284,0
78533,0.0,0
78534,0.0,0
78535,1.7175148246881338e-186,0
78536,0.0,0
78537,1.0,1
78538,0.0,0
78539,0.0,0
78540,4.523913198151875e-169,0
78541,0.0,0
78542,0.0,0
78543,0.0,0
78544,0.0,0
78545,0.999999997646535,1
78546,0.0,0
78547,0.0,0
78548,0.0,0
78549,0.0,0
78550,0.0,0
78551,1.0,1
78552,2.2929382676734984e-216,0
78553,2.2734876862764557e-67,0
78554,1.8068849036333966e-292,0
78555,0.0,0
78556,0.0,0
78557,1.0,1
78558,0.0,0
78559,0.0,0
78560,0.0,0
78561,0.0,0
78562,0.0,0
78563,0.0,0
78564,0.0,0
78565,0.0,0
78566,0.0,0
78567,0.0,0
78568,0.0,0
78569,1.2677914739849993e-307,0
78570,0.0,0
78571,0.0,0
78572,0.0,0
78573,0.0,0
78574,8.095724431967436e-157,0
78575,1.5405382760903525e-98,0
78576,0.0,0
78577,5.0644411518286795e-80,0
78578,5.3811612948881134e-300,0
78579,1.0,1
78580,1.965939480182315e-299,0
78581,0.0,0
78582,0.0,0
78583,0.0,0
78584,6.2725664152380886e-176,0
78585,9.256555895762418e-305,0
78586,0.0,0
78587,0.0,0
78588,0.0,0
78589,8.921728798500682e-259,0
78590,1.0,1
78591,0.0,0
78592,1.2254086357684403e-238,0
78593,0.0,0
78594,5.41596976327075e-193,0
78595,0.0,0
78596,1.0,1
78597,0.0,0
78598,0.0,0
78599,0.0,0
78600,0.0,0
78601,0.0,0
78602,3.7820291845507704e-235,0
78603,5.7164368436598806e-188,0
78604,1.0,1
78605,0.0,0
78606,6.211431693660906e-276,0
78607,0.0,0
78608,0.0,0
78609,0.0,0
78610,0.0,0
78611,0.0,0
78612,1.1817074767117275e-157,0
78613,4.923108880407884e-284,0
78614,0.0,0
78615,0.0,0
78616,0.0,0
78617,0.0,0
78618,0.0,0
78619,0.0,0
78620,8.705447214086717e-137,0
78621,0.0,0
78622,1.0,1
78623,0.0,0
78624,0.0,0
78625,0.0,0
78626,0.0,0
78627,1.0,1
78628,0.0,0
78629,0.0,0
78630,0.0,0
78631,0.0,0
78632,0.0,0
78633,0.0,0
78634,0.0,0
78635,0.0,0
78636,0.0,0
78637,0.0,0
78638,0.0,0
78639,0.0,0
78640,0.0,0
78641,0.0,0
78642,0.0,0
78643,0.0,0
78644,0.0,0
78645,0.0,0
78646,1.0,1
78647,0.0,0
78648,0.0,0
78649,8.235193479392622e-108,0
78650,2.7317152439472474e-299,0
78651,0.0,0
78652,0.0,0
78653,0.0,0
78654,0.0,0
78655,0.0,0
78656,1.0,1
78657,5.573400498334209e-290,0
78658,0.0,0
78659,0.0,0
78660,0.0,0
78661,0.0,0
78662,0.0,0
78663,0.0,0
78664,0.0,0
78665,0.0,0
78666,1.4629865998934718e-175,0
78667,0.0,0
78668,5.003742096376542e-45,0
78669,0.0,0
78670,3.519277303821194e-118,0
78671,0.0,0
78672,0.0,0
78673,0.0,0
78674,1.2833005240796857e-85,0
78675,0.0,0
78676,1.3859894729458732e-169,0
78677,1.0,1
78678,3.398781317427227e-198,0
78679,0.0,0
78680,9.725861196741234e-32,0
78681,0.0,0
78682,1.0,1
78683,0.0,0
78684,0.0,0
78685,5.041457915984153e-150,0
78686,0.0,0
78687,0.0,0
78688,0.0,0
78689,1.0,1
78690,9.895216195672459e-81,0
78691,1.1625493590318562e-192,0
78692,0.0,0
78693,4.091093717268521e-37,0
78694,0.0,0
78695,1.0,1
78696,1.0,1
78697,0.0,0
78698,0.0,0
78699,1.0,1
78700,5.733636601192349e-137,0
78701,1.5843468078394573e-194,0
78702,0.0,0
78703,0.0,0
78704,0.0,0
78705,0.0,0
78706,0.0,0
78707,0.0,0
78708,0.0,0
78709,0.0,0
78710,1.0,1
78711,1.4672463849360847e-70,0
78712,5.21353579462391e-289,0
78713,0.0,0
78714,0.0,0
78715,0.0,0
78716,1.0,1
78717,0.0,0
78718,0.0,0
78719,0.0,0
78720,0.0,0
78721,0.0,0
78722,8.795077162456786e-13,0
78723,0.0,0
78724,0.0,0
78725,1.7101183742297587e-181,0
78726,1.0,1
78727,0.0,0
78728,0.0,0
78729,0.0,0
78730,0.0,0
78731,0.0,0
78732,0.0,0
78733,0.0,0
78734,0.0,0
78735,1.0112310435144019e-143,0
78736,9.083145410687868e-200,0
78737,1.0,1
78738,0.0,0
78739,2.016464796639768e-131,0
78740,0.0,0
78741,6.37887830408681e-229,0
78742,0.0,0
78743,8.544075181284565e-175,0
78744,0.0,0
78745,0.0,0
78746,0.0,0
78747,0.0,0
78748,0.0,0
78749,8.071201278179886e-105,0
78750,2.728961774138132e-139,0
78751,3.8213342548686834e-140,0
78752,0.0,0
78753,0.0,0
78754,0.0,0
78755,1.0,1
78756,0.0,0
78757,3.4624839522130996e-60,0
78758,0.0,0
78759,0.9999999999999905,1
78760,0.0,0
78761,1.0,1
78762,0.0,0
78763,0.0,0
78764,0.0,0
78765,0.0,0
78766,0.0,0
78767,2.698431193979022e-221,0
78768,0.0,0
78769,0.0,0
78770,0.0,0
78771,0.0,0
78772,0.0,0
78773,0.0,0
78774,1.1422439799050853e-174,0
78775,0.0,0
78776,1.0,1
78777,8.486362251704826e-147,0
78778,0.0,0
78779,6.460245049178638e-58,0
78780,1.1743479881140163e-178,0
78781,0.0,0
78782,0.0,0
78783,0.0,0
78784,0.0,0
78785,0.0,0
78786,0.0,0
78787,6.880646777244689e-283,0
78788,0.0,0
78789,0.0,0
78790,0.9999999999998443,1
78791,0.0,0
78792,5.904255786696321e-303,0
78793,0.0,0
78794,2.649410003384021e-242,0
78795,1.0148861507262967e-103,0
78796,0.0,0
78797,0.0,0
78798,1.0,1
78799,0.0,0
78800,0.0,0
78801,0.0,0
78802,0.0,0
78803,8.929483428608557e-154,0
78804,2.296168161272354e-272,0
78805,1.0,1
78806,7.537203000863136e-280,0
78807,0.0,0
78808,0.0,0
78809,0.0,0
78810,0.0,0
78811,1.0,1
78812,1.0,1
78813,1.0,1
78814,0.0,0
78815,0.0,0
78816,4.634632971772562e-99,0
78817,0.0,0
78818,0.0,0
78819,0.0,0
78820,1.0,1
78821,0.0,0
78822,0.0,0
78823,0.0,0
78824,0.0,0
78825,0.0,0
78826,0.0,0
78827,0.0,0
78828,0.0,0
78829,0.0,0
78830,0.0,0
78831,0.0,0
78832,0.0,0
78833,0.0,0
78834,4.207652321736564e-12,0
78835,0.0,0
78836,0.0,0
78837,0.0,0
78838,9.918427535671561e-254,0
78839,0.0,0
78840,0.0,0
78841,3.9409252435711306e-292,0
78842,0.0,0
78843,0.0,0
78844,5.1484119276840206e-236,0
78845,0.0,0
78846,1.1303632309372406e-185,0
78847,0.0,0
78848,7.207368846492935e-54,0
78849,8.240520006232922e-219,0
78850,0.0,0
78851,1.0,1
78852,0.0,0
78853,0.0,0
78854,0.0,0
78855,0.0,0
78856,0.0,0
78857,6.55417106715134e-271,0
78858,0.0,0
78859,0.0,0
78860,1.0,1
78861,0.0,0
78862,0.0,0
78863,7.870783191381955e-137,0
78864,0.0,0
78865,0.0,0
78866,1.0,1
78867,0.0,0
